id,Category,name,subtitle,price,discount_price,main_image_url,secondary_image_url,nutritional_info
3529,Higiene íntima,Tampones super Tampax Pearl con aplicador,Caja 18 ud.,"3,85 €","3,85 €",https://prod-mercadona.imgix.net/images/ef2c24aeedb277ef94c715c26670b82a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0a4e8a97929759240dbdf6c60b6d434e.jpg?fit=crop&h=600&w=600,"Tampones super Tampax Pearl con aplicador, Caja, 18 Unidades, Precio anterior: 3,85€ por Unidad, Precio actual: 3,35€ por Unidad"
678,"Queso lonchas, rallado y en porciones",Queso lonchas fundido sándwich mezcla Hacendado,Paquete 10 lonchas (200 g),"1,35 €",,https://prod-mercadona.imgix.net/images/466833190111f32b6901258f9ebe4265.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/709ec69e7e5099d5dc9bce9c09823476.jpg?fit=crop&h=600&w=600,"Queso lonchas fundido sándwich mezcla Hacendado, Paquete, 10 lonchas (200 g), 1,35€ por Unidad"
1895,Especias,Pimienta negra molida Hacendado,Bote 70 g,"1,30 €",,https://prod-mercadona.imgix.net/images/905e76fd8f59b3931ae5e2c586c4a9f5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/563772ef8fc1dcfee72bf39f0d4bc71a.jpg?fit=crop&h=600&w=600,"Pimienta negra molida Hacendado, Bote, 70 Gramos, 1,30€ por Unidad"
2495,Pescado,Lomo de bacalao MareDeus ultracongelado,Paquete 384 g aprox.,"7,68 €",,https://prod-mercadona.imgix.net/images/aa68741e624d6f99903465294f3de2aa.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e9195a267ab7a7ad01386b110673fad1.jpg?fit=crop&h=600&w=600,"Lomo de bacalao MareDeus ultracongelado, Paquete, 384 Gramos aprox., 7,68€ por Unidad"
3950,Ojos,Sombra de ojos Long Lasting Deliplus Multi-Stick 01 iluminador,1 ud.,"4,25 €",,https://prod-mercadona.imgix.net/images/632cd4d3445205708c1df8780325ba90.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0421b5d5b9784fb7804264ac8011e8d7.jpg?fit=crop&h=600&w=600,"Sombra de ojos Long Lasting Deliplus Multi-Stick 01 iluminador, 1 Unidad, 4,25€ por Unidad"
4218,Gato,"Comida gato adulto Compy con pollo, ternera, frutas y verduras",Paquete 2 kg,"2,95 €",,https://prod-mercadona.imgix.net/images/8800b5aabe3f0d84ad498be931759dd3.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e542e6d7bc0dfcdeba9caefbd9e960ec.jpg?fit=crop&h=600&w=600,"Comida gato adulto Compy con pollo, ternera, frutas y verduras, Paquete, 2 Kilos, 2,95€ por Unidad"
734,Queso untable y fresco,Mozzarella fresca light de vaca Hacendado,Paquete 250 g (125 g escurrido),"1,02 €",,https://prod-mercadona.imgix.net/images/bdbe0563030e7e0f61365d18e467bd41.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6dd917babc5c7408327518995fa0f400.jpg?fit=crop&h=600&w=600,"Mozzarella fresca light de vaca Hacendado, Paquete, 250 Gramos (125 Gramos escurrido), 1,02€ por Unidad"
1599,Gelatina y otros postres,Gelatina sabor fresa Hacendado,6 ud. x 100 g,"1,00 €",,https://prod-mercadona.imgix.net/images/ed9e075eb696bab404282ed7088d42db.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/32a5f2c8ddf7ea2597b7630cab369a73.jpg?fit=crop&h=600&w=600,"Gelatina sabor fresa Hacendado, 6 Unidades x 100 Gramos, 1,00€ por Pack"
3917,Ojos,Perfilador de ojos Deliplus 02 marrón,1 ud.,"2,30 €",,https://prod-mercadona.imgix.net/images/3a1d60836046606f93b70275dddbfe45.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/786ff73e8f2c55e11b9f4b53c9158af7.jpg?fit=crop&h=600&w=600,"Perfilador de ojos Deliplus 02 marrón, 1 Unidad, 2,30€ por Unidad"
323,Pescado fresco,Dorada a filetes sin cabeza y sin espina,Pieza 450 g aprox.,"4,28 €",,https://prod-mercadona.imgix.net/images/63343ce507fc67170a68187887e2a908.jpg?fit=crop&h=600&w=600,,"Dorada a filetes sin cabeza y sin espina, Pieza, 450 Gramos aprox., 4,28€ por Unidad"
4389,Coloración cabello,Coloración permanente 7.3 rubio dorado Excellence Creme,Caja 1 ud.,"8,90 €",,https://prod-mercadona.imgix.net/images/d14619a57efab4703e2a626b488ee8aa.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/d450476a17b11cf64d0a9aa7695419e4.jpg?fit=crop&h=600&w=600,"Coloración permanente 7.3 rubio dorado Excellence Creme, Caja, 1 Unidad, 8,90€ por Unidad"
2300,Patatas fritas y snacks,Cuquis Hacendado,Paquete 80 g,"0,75 €",,https://prod-mercadona.imgix.net/images/8ea3248c4e2b51815ee1cf960b24c7d3.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/00f0dfb830f0cd8ec9517cb0facf9047.jpg?fit=crop&h=600&w=600,"Cuquis Hacendado, Paquete, 80 Gramos, 0,75€ por Unidad"
3387,Cuidado corporal,Crema de manos hidratante con aloe vera Deliplus,Bote 75 ml,"1,00 €",,https://prod-mercadona.imgix.net/images/9296a78f482372ab9465a77a9c5bb18c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/146d6528b8bf7e43b7b3d453326ddc06.jpg?fit=crop&h=600&w=600,"Crema de manos hidratante con aloe vera Deliplus, Bote, 75 Mililitros, 1,00€ por Unidad"
2529,Frutos secos y fruta desecada,Semillas sésamo tostado Hacendado,Paquete 150 g,"1,50 €",,https://prod-mercadona.imgix.net/images/fb777e1d4a1c4070fec4002886f4d339.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/f59e59a8b0fa1f3972a70fe80cbb19cc.jpg?fit=crop&h=600&w=600,"Semillas sésamo tostado Hacendado, Paquete, 150 Gramos, 1,50€ por Unidad"
2752,Refresco de naranja y de limón,Refresco lima limón Sprite,8 latas x 330 ml,"4,88 €","4,88 €",https://prod-mercadona.imgix.net/images/dfe01e412ce4a845e24973442583443f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/7ddb2bb8af2e79f821df323b1ed80c89.jpg?fit=crop&h=600&w=600,"Refresco lima limón Sprite, 8 latas x 330 Mililitros, Precio anterior: 4,88€ por Pack, Precio actual: 4,00€ por Pack"
2587,Verdura,Salteado de verduras asadas Hacendado ultracongeladas,Paquete 400 g,"1,70 €",,https://prod-mercadona.imgix.net/images/8d33c9b6f3659c40428ab8d274d3dab7.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/63144dbe573ae9eef17f73e0814e7145.jpg?fit=crop&h=600&w=600,"Salteado de verduras asadas Hacendado ultracongeladas, Paquete, 400 Gramos, 1,70€ por Unidad"
3781,Fitoterapia,Barrita con proteínas Enervit Sport sabor chocolate negro,Caja 3 barritas (180 g),"5,25 €",,https://prod-mercadona.imgix.net/images/cc75c8f03909cdf07cd61354cc4275c4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/874a9b0b8b92981ec00ef719384f79eb.jpg?fit=crop&h=600&w=600,"Barrita con proteínas Enervit Sport sabor chocolate negro, Caja, 3 barritas (180 g), 5,25€ por Unidad"
24,Salazones y ahumados,Salmón ahumado Hacendado,Paquete 100 g aprox.,"3,80 €",,https://prod-mercadona.imgix.net/images/1c33994a290d017fe91f36305668076d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6bed6e8f98ffa842d4bf6cadbd8087f5.jpg?fit=crop&h=600&w=600,"Salmón ahumado Hacendado, Paquete, 100 Gramos aprox., 3,80€ por Unidad"
4011,Labios,Brillo de labios Lip Gloss Deliplus 02 rosa medio con péptidos,1 ud. (10 ml),"4,50 €",,https://prod-mercadona.imgix.net/images/a97c353c592ce722cd4a6f2b94077da9.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4144161d2be15a97512233bc55e6944c.jpg?fit=crop&h=600&w=600,"Brillo de labios Lip Gloss Deliplus 02 rosa medio con péptidos, 1 Unidad (10 ml), 4,50€ por Unidad"
2265,Platos preparados fríos,Ensaladilla rusa mediana Listo para Comer,Bandeja 580 g aprox.,"6,50 €",,https://prod-mercadona.imgix.net/images/0d70a92075e9653e8719d81545beeca5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/9a98dbef8f7434e51c93f116bc7bef7f.jpg?fit=crop&h=600&w=600,"Ensaladilla rusa mediana Listo para Comer, Bandeja, 580 Gramos aprox., 6,50€ por Unidad"
3241,Afeitado y cuidado para hombre,Recambios maquinilla de afeitar Gillette Mach Sport 3 hojas,Caja 4 ud.,"8,95 €",,https://prod-mercadona.imgix.net/images/0310745e0bf8b008554c837192fee598.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8c03f3ffc52b09f6cfe1afb04a15793f.jpg?fit=crop&h=600&w=600,"Recambios maquinilla de afeitar Gillette Mach Sport 3 hojas, Caja, 4 Unidades, 8,95€ por Unidad"
2620,Tónica y bitter,Tónica Hacendado,6 latas x 330 ml,"2,22 €",,https://prod-mercadona.imgix.net/images/e3e22b1117c6fb5ac760ba53bc8b6735.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e90254d913e5dcddf7fcfbac42c3ca69.jpg?fit=crop&h=600&w=600,"Tónica Hacendado, 6 latas x 330 Mililitros, 2,22€ por Pack"
2616,Tónica y bitter,Tónica original Schweppes,Lata 330 ml,"0,99 €",,https://prod-mercadona.imgix.net/images/cc60a2ddaa85bb949b8cb27a1f3777f6.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/652a9cd9b970fc37cb328dd3e8430ef6.jpg?fit=crop&h=600&w=600,"Tónica original Schweppes, Lata, 330 Mililitros, 0,99€ por Unidad"
3411,Protector solar y aftersun,Protector solar infantil pediátrico Sun Med FPS 50+,Spray 250 ml,"7,20 €","7,20 €",https://prod-mercadona.imgix.net/images/7f5ddc97bc4b3b8f37d198d6ae820d7f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a12a36b494fece225021f7715b232e76.jpg?fit=crop&h=600&w=600,"Protector solar infantil pediátrico Sun Med FPS 50+, Spray, 250 Mililitros, Precio anterior: 7,20€ por Unidad, Precio actual: 6,70€ por Unidad"
1371,Melocotón y piña,Zumo de piña y uva Hacendado,Brick 1 L,"1,00 €",,https://prod-mercadona.imgix.net/images/d8dd70c608c6bf3aaebdc10b5f6c53bf.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/da2520710e0c58a2b42e67e322d8b275.jpg?fit=crop&h=600&w=600,"Zumo de piña y uva Hacendado, Brick, 1 Litro, 1,00€ por Unidad"
970,"Picos, rosquilletas y picatostes",Picos 100% integrales Hacendado,Paquete 250 g,"0,80 €",,https://prod-mercadona.imgix.net/images/598ca988465c5dcaeaa4ee7b866b2570.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e32e7514041dd111f2d5243b7651ad76.jpg?fit=crop&h=600&w=600,"Picos 100% integrales Hacendado, Paquete, 250 Gramos, 0,80€ por Unidad"
2460,Marisco,Mejillón de Chile entero cocido Hacendado ultracongelado,Caja 450 g,"3,25 €",,https://prod-mercadona.imgix.net/images/b4e4b2663ea1d17228e8500f39b911d3.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/309ba66bc9399993cc713a9e34b1d25f.jpg?fit=crop&h=600&w=600,"Mejillón de Chile entero cocido Hacendado ultracongelado, Caja, 450 Gramos, 3,25€ por Unidad"
961,Pan de molde y otras especialidades,Maxi tortillas de trigo Hacendado,Paquete 6 ud. (360 g),"1,51 €",,https://prod-mercadona.imgix.net/images/9bbd7b9434f81a70eb1514d235587d1f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/d1769b8ebdcdaacf6ff08f38a39b097b.jpg?fit=crop&h=600&w=600,"Maxi tortillas de trigo Hacendado, Paquete, 6 Unidades (360 g), 1,51€ por Unidad"
656,Verdura,Judía verde redonda,Bandeja 500 g,"3,20 €",,https://prod-mercadona.imgix.net/images/c1071ba21363f4cb41267b5781591082.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/34bb41142544696bd6ef6819dfcb47b0.jpg?fit=crop&h=600&w=600,"Judía verde redonda, Bandeja, 500 Gramos, 3,20€ por Unidad"
4084,Perfume y colonia,Eau de parfum mujer Como Tú Santal,Frasco 100 ml,"8,00 €",,https://prod-mercadona.imgix.net/images/0eb033488e2cdabbfab09af19579a1b0.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b2bf90dd5899c37fca0eb6caf493fe51.jpg?fit=crop&h=600&w=600,"Eau de parfum mujer Como Tú Santal, Frasco, 100 Mililitros, 8,00€ por Unidad"
4203,Gato,Mousse con lenguado y salmón gato adulto Delikuit,Caja 4 tarrinas (340 g),"2,00 €",,https://prod-mercadona.imgix.net/images/a8a3813be7fed348c745fbbb4c510d43.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/36560a995a0255b4f25c9c2d8e1ea525.jpg?fit=crop&h=600&w=600,"Mousse con lenguado y salmón gato adulto Delikuit, Caja, 4 tarrinas (340 g), 2,00€ por Unidad"
3536,Higiene íntima,Tampones super Deliplus 100% algodón,Caja 18 ud.,"3,40 €",,https://prod-mercadona.imgix.net/images/fd0329e1547087a9cc01d3184b3a31ad.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4787271e06976222909bae8a53d42d2c.jpg?fit=crop&h=600&w=600,"Tampones super Deliplus 100% algodón, Caja, 18 Unidades, 3,40€ por Unidad"
1210,Café soluble y otras bebidas,Café soluble Classic Hacendado,Bote 100 g,"2,95 €",,https://prod-mercadona.imgix.net/images/167de6bbc7936d72b125710ba70b0be2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/7568d023eca8db49d62d66197d8ac6f1.jpg?fit=crop&h=600&w=600,"Café soluble Classic Hacendado, Bote, 100 Gramos, 2,95€ por Unidad"
374,Fruta,Plátano de Canarias IGP,Pieza 180 g aprox.,"0,41 €",,https://prod-mercadona.imgix.net/images/e4a37940916985bf5ca166e266580c37.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/ba9b063bd7972d5fccb927b9f80d5a5a.jpg?fit=crop&h=600&w=600,"Plátano de Canarias IGP, Pieza, 180 Gramos aprox., 0,41€ por Unidad"
545,Aves y jamón cocido,Jamón cocido extra Hacendado finas lonchas,2 paquetes x 225 g,"3,45 €",,https://prod-mercadona.imgix.net/images/1d55b8dee62ffbda171bbfa8a346a9d5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/208349d0bc3a3eca2101cf65e9d13a10.jpg?fit=crop&h=600&w=600,"Jamón cocido extra Hacendado finas lonchas, 2 paquetes x 225 Gramos, 3,45€ por Pack"
531,Aves y jamón cocido,Jamón de pavo Hacendado finas lonchas,Paquete 225 g,"1,85 €",,https://prod-mercadona.imgix.net/images/b7691fb2718bc66ad695bb0454823efe.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a8948f222e1d95c7ee9f9da2fe19d3c3.jpg?fit=crop&h=600&w=600,"Jamón de pavo Hacendado finas lonchas, Paquete, 225 Gramos, 1,85€ por Unidad"
587,Verdura,Patatas rojas,Malla 2 kg,"3,80 €",,https://prod-mercadona.imgix.net/images/12962dac735b6d3c60e7448d339640a8.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/d99a17581527f967a799beba3a71f2fe.jpg?fit=crop&h=600&w=600,"Patatas rojas, Malla, 2 Kilos, 3,80€ por Unidad"
2079,Gazpacho y cremas,Gazpacho tradicional Hacendado,Botella 1 L,"1,60 €",,https://prod-mercadona.imgix.net/images/58afbb31db0d9537a8f94fb81f5da25d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2fa951d179b05e41afa4af9dc38f9bee.jpg?fit=crop&h=600&w=600,"Gazpacho tradicional Hacendado, Botella, 1 Litro, 1,60€ por Unidad"
2146,Pasta y fideos,Spaghetti fino Hacendado,Paquete 500 g,"0,80 €",,https://prod-mercadona.imgix.net/images/12cb042a1db2a965e3a7b1be7b01bd62.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/13563b9866df78e8bc31094ae105ba38.jpg?fit=crop&h=600&w=600,"Spaghetti fino Hacendado, Paquete, 500 Gramos, 0,80€ por Unidad"
4439,Coloración cabello,Retoca raíces instantáneo castaño Magic Retouch,Spray 75 ml,"6,25 €",,https://prod-mercadona.imgix.net/images/c291703f8ebf796877a29d158dfb3e58.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4448d98312d35876e4cfdac9f0ee19f4.jpg?fit=crop&h=600&w=600,"Retoca raíces instantáneo castaño Magic Retouch, Spray, 75 Mililitros, 6,25€ por Unidad"
4195,Limpiacristales,Toallitas Limpiagafas Bosque Verde monodosis,Caja 32 ud.,"1,60 €",,https://prod-mercadona.imgix.net/images/ecae45d1232c42803836d9790983b525.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/866a30f00687d07c0cb1110b67f7aeab.jpg?fit=crop&h=600&w=600,"Toallitas Limpiagafas Bosque Verde monodosis, Caja, 32 Unidades, 1,60€ por Unidad"
1781,"Aceite, vinagre y sal",Sal de frutas sabor limón Hacendado,Bote 250 g,"2,10 €",,https://prod-mercadona.imgix.net/images/e01b7ced535cf57318ff7c7a1628d3ed.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/429b53100a413744ef9da9b79d2d85bf.jpg?fit=crop&h=600&w=600,"Sal de frutas sabor limón Hacendado, Bote, 250 Gramos, 2,10€ por Unidad"
3893,Alimentación infantil,Postre lácteo infantil de fresa y plátano Hacendado +8 meses,1 ud. (100 g),"0,95 €",,https://prod-mercadona.imgix.net/images/009536a37d447e65621782ae12398d36.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fc21aa8dde05de4f793a67b83afd60fe.jpg?fit=crop&h=600&w=600,"Postre lácteo infantil de fresa y plátano Hacendado +8 meses, 1 Unidad (100 g), 0,95€ por Unidad"
658,Verdura,Apio verde,Manojo 660 g aprox.,"1,32 €",,https://prod-mercadona.imgix.net/images/a601293be34844dafbb636e4f79b307f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/66aed7fe670bfba76c0c4d474aec0d41.jpg?fit=crop&h=600&w=600,"Apio verde, Manojo, 660 Gramos aprox., 1,32€ por Unidad"
2321,Aceitunas y encurtidos,Aceitunas verdes rellenas de anchoa Hacendado,3 botes x 150 g,"3,15 €",,https://prod-mercadona.imgix.net/images/cebf2bdc09faf169cfc68aaa68a236e7.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/ab7db064e5a3e1bc33e8811feb7ef8a0.jpg?fit=crop&h=600&w=600,"Aceitunas verdes rellenas de anchoa Hacendado, 3 botes x 150 Gramos, 3,15€ por Pack"
27,Salazones y ahumados,Salmón marinado Hacendado,Paquete 80 g,"3,50 €",,https://prod-mercadona.imgix.net/images/e2241704fded07615a9446800c593e44.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/bc517b4639fd8350e1e5f13d0d851d14.jpg?fit=crop&h=600&w=600,"Salmón marinado Hacendado, Paquete, 80 Gramos, 3,50€ por Unidad"
3835,Parafarmacia,Agua oxigenada Deliplus desinfectante antiséptico,Botella 250 ml,"0,65 €",,https://prod-mercadona.imgix.net/images/87da79c7a7b3c04f21b2132ad8e2948a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8e0f9414ef6c3a8ff1807c8933b1303c.jpg?fit=crop&h=600&w=600,"Agua oxigenada Deliplus desinfectante antiséptico, Botella, 250 Mililitros, 0,65€ por Unidad"
4145,Limpieza vajilla,Lavavajillas Aloe Vera y Pepino Fairy líquido,Botella 650 ml,"2,50 €",,https://prod-mercadona.imgix.net/images/baefe04b5a18fe7ee06e0c1811b55a8d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8e820aaf6041b8a37883f1efc9dc96ed.jpg?fit=crop&h=600&w=600,"Lavavajillas Aloe Vera y Pepino Fairy líquido, Botella, 650 Mililitros, 2,50€ por Unidad"
535,Aves y jamón cocido,Pechuga de pavo al horno de leña Campofrío lonchas,Paquete 125 g,"1,80 €",,https://prod-mercadona.imgix.net/images/4d0aeb86816023033231a708eeb0f7cb.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6e572e519e8c2a5725f8756704d6cd7e.jpg?fit=crop&h=600&w=600,"Pechuga de pavo al horno de leña Campofrío lonchas, Paquete, 125 Gramos, 1,80€ por Unidad"
2816,Agua,Agua mineral grande Bronchales,"Botella 1,5 L","0,39 €",,https://prod-mercadona.imgix.net/images/4926e01c3b840a50863dc57ce3281adb.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1920d7be52be9c0a320ba324547f2fcd.jpg?fit=crop&h=600&w=600,"Agua mineral grande Bronchales, Botella, 1,5 Litros, 0,39€ por Unidad"
2953,Vino blanco,Mosto tinto Casón Histórico,"Botella 1,5 L","2,00 €",,https://prod-mercadona.imgix.net/images/97ec1377c633e9d065945a69bb4186c7.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/468cf7db274689685ad24aff319cab4a.jpg?fit=crop&h=600&w=600,"Mosto tinto Casón Histórico, Botella, 1,5 Litros, 2,00€ por Unidad"
180,Pescado congelado,Lomo de bacalao MareDeus ultracongelado,Paquete 384 g aprox.,"7,68 €",,https://prod-mercadona.imgix.net/images/aa68741e624d6f99903465294f3de2aa.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e9195a267ab7a7ad01386b110673fad1.jpg?fit=crop&h=600&w=600,"Lomo de bacalao MareDeus ultracongelado, Paquete, 384 Gramos aprox., 7,68€ por Unidad"
3887,Alimentación infantil,Papilla fruta variada Hacendado +4 meses,4 tarritos x 130 g,"2,75 €",,https://prod-mercadona.imgix.net/images/f540df84798e42b5c8357cb019727d08.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/c85dd7413c50a614cf76892793400edc.jpg?fit=crop&h=600&w=600,"Papilla fruta variada Hacendado +4 meses, 4 tarritos x 130 Gramos, 2,75€ por Pack"
351,Pescado fresco,Patas de pulpo cocido,Bandeja 250 g aprox.,"10,50 €",,https://prod-mercadona.imgix.net/images/795bc1fca211e3f1b296a8515b8f4a9f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b265d2d0b53c3b6af773a974e2c56a1a.jpg?fit=crop&h=600&w=600,"Patas de pulpo cocido, Bandeja, 250 Gramos aprox., 10,50€ por Unidad"
1953,Atún y otras conservas de pescado,Calamar en tinta Hacendado,3 latas x 59 g,"3,10 €",,https://prod-mercadona.imgix.net/images/ca31a6e3cd9ec7bdc4d5a95ccdd495bf.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/5dadcf9998ddc96ef4dadaed7d1f0274.jpg?fit=crop&h=600&w=600,"Calamar en tinta Hacendado, 3 latas x 59 Gramos, 3,10€ por Pack"
3067,Cerveza,Cerveza Heineken,Lata 330 ml,"0,86 €",,https://prod-mercadona.imgix.net/images/69b6b1bec312928c4eedcd901e3ed25f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/7746a769d3e3578e9b942bddb998d05d.jpg?fit=crop&h=600&w=600,"Cerveza Heineken, Lata, 330 Mililitros, 0,86€ por Unidad"
1695,Chocolate,Chocolatinas de chocolate negro Royal Mints 49% rellenas de crema sabor a menta,Caja 200 g,"2,40 €",,https://prod-mercadona.imgix.net/images/388d58b7f7976656eaf9ec945411b92e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/9e0d992ee02f9f1d977c7bfa38189488.jpg?fit=crop&h=600&w=600,"Chocolatinas de chocolate negro Royal Mints 49% rellenas de crema sabor a menta, Caja, 200 Gramos, 2,40€ por Unidad"
2645,Platos preparados calientes,Albóndigas guisadas Hacendado,Bandeja 275 g,"2,75 €",,https://prod-mercadona.imgix.net/images/0530a6b96bdc5975928c8174e751bafa.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/ff092146bc84d9b4bbec320ea820127a.jpg?fit=crop&h=600&w=600,"Albóndigas guisadas Hacendado, Bandeja, 275 Gramos, 2,75€ por Unidad"
1490,Fruta variada,Bebida Bahamas Hacendado,Brick 2 L,"1,40 €",,https://prod-mercadona.imgix.net/images/a2191ccc7c4c7f6db1a611d6fd746ca7.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/3b8cc940e0eccee53449bae929a6e718.jpg?fit=crop&h=600&w=600,"Bebida Bahamas Hacendado, Brick, 2 Litros, 1,40€ por Unidad"
1558,Yogures naturales y sabores,Yogur sabor fresa Danone,4 ud. x 120 g,"1,00 €",,https://prod-mercadona.imgix.net/images/f8812260ca6434fc9db5591da5921877.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/98af3d9f591dba2153a9133bacbceb94.jpg?fit=crop&h=600&w=600,"Yogur sabor fresa Danone, 4 Unidades x 120 Gramos, 1,00€ por Pack"
288,Aves y pollo,Pollo entero,"Bandeja 1,9 kg aprox.","6,65 €",,https://prod-mercadona.imgix.net/images/02e37939734cbf0487b769ee91955b93.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/3e0218af770430c181ccdf7329a28969.jpg?fit=crop&h=600&w=600,"Pollo entero, Bandeja, 1,9 Kilos aprox., 6,65€ por Unidad"
178,Pescado congelado,Migas de bacalao sin piel MareDeus ultracongeladas,Paquete 300 g escurrido,"5,20 €",,https://prod-mercadona.imgix.net/images/4df996fce1de2f2fd46cb8ef14a1a2a2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1caec1645eeb7923b4ccdf72a98fdf26.jpg?fit=crop&h=600&w=600,"Migas de bacalao sin piel MareDeus ultracongeladas, Paquete, 300 Gramos escurrido, 5,20€ por Unidad"
3156,Gel y jabón de manos,Jabón de manos en pastilla Beauty Cream Bar Dove,Paquete 4 ud. (360 g),"3,50 €",,https://prod-mercadona.imgix.net/images/31cd43937b45ad9d655e756167a57d89.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/83be8a6e565319dddf35c4c6e3ea68b7.jpg?fit=crop&h=600&w=600,"Jabón de manos en pastilla Beauty Cream Bar Dove, Paquete, 4 Unidades (360 g), 3,50€ por Unidad"
4305,Detergente y suavizante ropa,Detergente ropa Frescura Azul Bosque Verde líquido,Botella 50 lavados (3 L),"3,40 €",,https://prod-mercadona.imgix.net/images/ad351822f3cc22144a8dccc561a954da.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/533532b5b84b8fb395322115b0aa91d7.jpg?fit=crop&h=600&w=600,"Detergente ropa Frescura Azul Bosque Verde líquido, Botella, 50 lavados (3 L), 3,40€ por Unidad"
3081,Cerveza,Cerveza especial Steinburg,Lata 330 ml,"0,34 €",,https://prod-mercadona.imgix.net/images/83078040c400bc27ea3183d803ca9da3.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a2f2644ab880ce2663a000424e01effd.jpg?fit=crop&h=600&w=600,"Cerveza especial Steinburg, Lata, 330 Mililitros, 0,34€ por Unidad"
